Year,Month,Air Pollutants (PPM),Green Plant Count (in thousands),Vehicles (in thousands),Factory Emissions (CO2 in metric tons),Land Use Change (%),Biomass Combustion (in metric tons),CO2 Levels (PPM)
1963,1,81.71002768413501,394.5476739983051,102.43582137083938,68.11715039086071,2.1807513325961803,32.105005871644906,334.01406147319057
1963,2,136.22585567898125,803.0051615881126,499.2328283818578,38.40743144805884,4.747583069445898,10.581459410859342,336.40916673349665
1963,2,147.17334572366536,817.3691259064807,131.78641221009212,38.481622689487835,3.5376283416749024,45.70111725601977,316.5328005034927
1963,2,117.21127273724515,338.2285399399059,471.8482380443494,78.11603165169858,4.465520240279997,33.97074648479723,407.40510488261845
1963,2,75.84677559461744,547.5315135444481,155.01193319727795,89.81581375911709,2.5736264282193346,47.50736884977343,402.4129067184982
1963,2,90.51436284254683,440.9941415961113,277.60712020384176,77.29674864471951,4.545102432995681,39.22135631537425,318.01732657663035
1963,3,76.94679737961975,452.2029064184428,235.55039703499514,57.64635670210542,1.6699885304408464,15.45712918422356,403.98950247341946
1963,3,147.62995928812109,694.3179956884162,79.90543668071031,23.968610126135502,0.0729491242160818,39.29243807924465,341.8949894540459
1963,3,100.5829864865339,200.66134941786962,89.93352493630135,15.6576145837015,4.895904198060975,16.66731571553329,387.85565951847616
1963,3,136.92412741853917,509.73791263766424,290.2152714162552,60.706498442851704,1.4594093854677777,33.931174203680584,362.6203479971176
1963,3,116.57191114701213,630.7638513005828,114.09918522459597,56.53731705019853,1.2287364696926835,30.808234749958036,304.988727307927
1963,4,163.914305743473,210.0455674492145,122.50530352212516,37.14776618050334,1.52327573447741,47.09124308429536,364.6355693053178
1963,4,154.05257224568075,759.4661929022132,91.42489449385803,85.31358995780556,4.815023385652947,11.42909270796007,322.99535130116953
1963,4,95.58513154587024,961.5120503356245,242.47648190944366,37.12912789241416,0.39095823568066734,26.674226475402026,345.4578661432447
1963,5,164.19131845256186,285.01455281356596,249.8519162826385,25.07801958754071,3.256197172127405,14.823648553113992,382.7893509115555
1963,5,189.6680677915026,289.52000382626807,63.34576051855603,73.63156904150419,2.4103769847667005,39.48065466960361,343.8756234195266
1963,6,118.13417357103039,832.8650674127973,292.1990996124988,70.59682549177144,4.884878221283418,6.321760863116248,411.22948165049854
1963,6,172.74728174814075,193.59601328200205,287.0563594331227,75.26731083802404,0.6610622825913814,32.65140441999992,351.90672401000995
1963,6,165.49884218280562,149.91912753854442,322.87620009933806,95.72993980649413,0.8635451287289991,20.17448926042128,390.07602412363156
1963,6,53.24718538808719,282.9556768096999,288.5418785636449,54.32065343758583,3.7773524668740026,20.382231413481104,359.8890866702591
1963,6,74.94675503136236,273.2278288632706,312.17776315801393,50.66911510333026,0.07081602745756144,8.55461083081628,295.5278519517516
1963,6,136.55627929850374,904.8544468153103,215.0922679170748,84.52163669868384,0.8975980027148817,33.51793191270893,342.8476455115478
1963,6,91.19722893027324,826.4679113055062,383.5851927244816,72.03473097379205,3.500432062821315,39.130127691808845,396.82535270916907
1963,6,136.80426180764698,397.6652292093687,246.33753393072396,35.53819912832453,2.5368351719457083,19.867110369684585,307.73796969467907
1963,7,79.67366432619843,589.1824878825339,366.378591936882,90.31249727017256,3.507375308514704,12.200316627262854,404.53298035972006
1963,7,189.5993755950696,535.8277506070195,217.4708426878679,71.50978245475301,0.8767495542846121,14.642769590465297,407.6625212375825
1963,7,87.56651026304056,569.200677145061,449.67237440904916,54.21056519030569,1.716781821644382,46.045203436526776,361.98735860904515
1963,8,134.9444215586131,265.0746656581988,233.81533901977184,83.52477988030188,2.8263560357361643,14.891618694853843,401.4588136867437
1963,8,58.25565633390743,473.85408697191855,119.98244655735168,20.609450597363697,1.5906860962041054,15.382038634239107,296.36698902762555
1963,8,132.14459770702663,907.7168352227021,321.49285110024795,32.54000315982195,3.2431061885017494,26.672577651906558,364.497377346033
1963,9,82.81915273650839,371.7837217771604,378.66634663458,23.381507345390283,2.1140231524522246,35.274015844276086,284.34403288067034
1963,10,90.84284910622013,861.4597780678798,477.54843920876266,49.11684774536881,4.503102924904501,44.830733148070046,350.00361783666324
1963,10,164.44894044345412,841.782620406029,370.0054832697174,88.87405870609045,2.46096191506879,47.98425173531362,378.97325175811443
1963,10,53.38238322951297,519.0687294032233,468.3493698352017,51.06098337107575,0.3390072185575599,6.292309709413447,406.5462025405974
1963,10,59.474079224620894,828.2631677579245,50.90506895544608,18.698674562371387,0.6688254323983356,45.672173724241894,348.3697136629834
1963,10,118.74248245794097,763.2218787737643,333.5224559166569,80.63681797335171,4.359379338972971,37.20461842335275,287.5878324483875
1963,10,80.79079112057026,573.8722396940259,253.11302384042574,82.03036490341563,0.41635834170898556,33.42704462038276,336.64801626681617
1963,10,183.3119607127463,919.7876876720977,492.7899098335373,84.01506684175767,4.827993454832046,34.51126919076639,386.7760832696431
1963,10,160.92866514008367,267.6786557522052,69.66487585625829,25.283931194272583,3.5242925018998337,36.7549667063562,386.99743435186946
1963,10,188.07084509208323,754.0300757660705,78.04647607283479,59.74691543529672,1.89124146429924,8.822277113809323,331.1137087143554
1963,10,54.34708853749643,223.21126512765346,223.36282326286488,93.26153807771128,2.1221313076323116,24.749204855128664,399.9735261340958
1963,11,176.2738046547894,888.4295843691385,93.40704670539634,67.57036080039586,1.6454007616240174,28.246122899104133,368.147406788818
1963,11,124.65319393216582,472.9326471159018,496.9269874373198,53.59826758527451,2.615350338455907,17.809461439478294,291.3967341585673
1963,11,64.70081223064126,608.6370742095601,371.67673907151914,71.66615717858456,3.9164007166616708,14.619548519141635,358.83934196043725
1963,11,113.65944391228035,824.4892504539303,75.75188333516085,61.75689530432474,1.8887259592946248,44.63278150320349,404.1080356965739
1963,11,95.95168628032195,529.2529895705812,121.6215643324564,17.740350796125604,3.6742708132920265,15.051155445702994,346.59050212662873
1963,11,194.81001754610887,366.18951807738625,225.19576477693442,29.58504268575537,3.0241817760282492,5.997404684293727,281.1450189789757
1963,12,108.87892976267409,854.4620744687024,213.94607230193074,82.39962896113836,3.8381300944432866,41.63122000861571,298.3608900778044
1963,12,167.86290858300993,941.0663965639282,421.49331117830957,73.10757838518668,0.1580107783009188,10.475298572799021,285.18940491210327
1963,12,97.77041384034581,399.30665716631637,317.99700333014295,71.34249880967674,2.524557077209039,21.293960811659375,329.21281158230425
1963,12,146.68447319477332,995.5855383518631,155.79370187183852,97.45153755131805,0.29911558508780134,46.704145311535335,286.6871292809669
1963,12,107.18985786335709,946.9243743918173,264.24112544795116,19.232773278781444,1.216153991260767,7.279061231373554,387.1068934936352
1963,12,63.86343753576053,468.9831874206544,55.806888648882094,60.17544787553274,1.3151900962252556,31.953677661073943,411.9966244945929
1964,1,86.6096016450877,580.3677826998985,193.11403283890797,17.6017748367587,4.654384337645569,41.99656782727586,417.9874151340514
1964,1,128.38592303927143,888.6739806632421,213.94822312786764,31.75247778853873,1.1633280906039194,8.357044204261872,356.6403100219702
1964,1,61.37773359235324,999.9034000345443,376.5960570525623,14.48819580759768,1.9511309893289464,49.90142550123268,396.5791697406864
1964,1,116.82165246250187,882.2567278426086,258.75230919819205,24.19983980132007,0.7853954219017151,45.005218073199316,404.65709651585007
1964,1,184.1784855366459,426.3934296570595,437.73648050943893,95.25137277126994,1.1826672569197312,7.073811326072256,308.6886757259506
1964,1,162.22179036547118,732.0830665471748,147.8768300332009,99.96747885686614,0.9703063405008239,34.24028538509721,398.96628441900657
1964,1,96.5754128824225,183.68019326154342,455.95813653196774,49.81890072570237,2.3452931614860493,24.797750965797775,367.25429189917156
1964,2,191.17033772756707,719.7248853809408,168.05666753004908,66.01993716347445,0.31220362008715863,39.65669436711845,354.0351296214574
1964,2,130.13706660805747,268.5871834402376,169.03229836338136,22.37495987416817,0.57822239032433,34.15156512952092,342.18327211895405
1964,2,106.30660308489797,731.6699595855581,297.89266048128104,75.5356691705955,1.4424052111686392,31.496115596694082,301.58138284287315
1964,2,116.29461634201539,884.6520187599193,241.75014636206103,50.65094864419181,1.385792768438272,25.914694705962773,294.02333513020426
1964,2,91.50799963134489,796.8400697689423,305.62261448136337,24.956305612387467,4.657757424421876,29.24070607543387,417.46775793573465
1964,3,153.38924531989323,294.64260184171724,224.48368774709306,88.05037229194346,2.98398346506463,18.293360602952234,402.0029327504436
1964,3,103.13690047838664,509.580699495767,477.1301090520946,91.88302207200948,0.8415829097795674,10.24522766468829,416.09153942078376
1964,3,176.44255852652148,898.8922573844753,239.67973918362728,46.880098441927764,2.0230691651422026,34.17307376783373,388.1622939550531
1964,3,120.5352439413922,229.24245308924029,123.44898467753217,18.948393128165037,3.4285961079289837,32.963487837548314,292.5784437566648
1964,3,138.10616001887132,185.40385069226676,261.4955399683641,67.82702500561551,2.5234211674966796,44.07908648002587,361.94975399264405
1964,3,110.30127074762922,980.3378098756353,251.2962685002365,31.551679073493375,1.3156636187870463,18.993513910241447,340.3060350307925
1964,3,65.97674555477022,131.52848764655516,474.29471621907055,40.475894599457064,0.4674343165668976,25.05203400096758,310.00412801741436
1964,4,100.0722367563856,542.4820751003267,88.13989105102762,83.58727022501535,1.3576306201582926,22.053565715830253,331.6470281058679
1964,4,162.1615138891416,973.1480180716773,258.621945030899,89.09272890950804,0.5391068881004829,29.474256000197048,377.21392300960815
1964,4,181.67482518351835,111.46504900349353,267.48928004442485,26.487136085811997,2.475484415430143,25.224701333226385,360.141462862669
1964,4,57.282564081329475,491.98261907724986,55.44368937113047,15.103463137006553,3.785622862904007,21.06992541648293,329.69148830460966
1964,4,97.74728002021648,284.42168247388526,362.7715440646715,36.211073523698445,1.5080195408723944,30.809615990483415,371.3721044478473
1964,4,116.18688146467662,585.7970682185937,437.59291828962836,32.85670391714147,2.1731924664933184,33.295743645099506,356.6865805835831
1964,5,159.42753928596832,750.6734719986773,467.3243105066971,18.471835021303953,3.9651980358144496,17.06151706930857,362.5814595565114
1964,5,79.8337554407026,850.0661548122769,244.75094251650611,45.98505978783847,1.485275736050331,7.686964074896575,381.37770687107724
1964,5,72.27761363856762,557.9567633174561,241.85070744815567,78.21856346545734,4.640100943820286,41.889681096199304,397.93169419766355
1964,5,97.18723198193409,327.7379852379066,230.15503319736888,46.986806476039035,4.057306334987761,15.537139883867244,309.47467752722685
1964,5,87.67376020374286,709.4439621300887,233.84692961404912,18.62144955258625,2.033145059513105,28.088663482828647,410.05416031686
1964,5,197.96715890401046,596.1171863103559,424.41671420439985,80.72321222702243,4.465925914620769,43.639730363648944,409.0989823948379
1964,5,73.01263691163311,991.3613811239796,449.4462478080242,42.9676406959703,0.5434465460919025,11.75705284024099,325.42358114478867
1964,5,174.73974446616148,780.0501986417548,436.0835443995523,87.28361409386373,2.043278226809541,8.292110962740995,399.6822362084687
1964,5,93.39236366629444,510.30048172081683,435.9412046399841,30.8634444743278,1.4838869554417506,27.408504759805016,378.8235085471507
1964,6,163.3948773396872,316.86369605315247,114.6543963596466,42.49949315041649,2.66429101145027,33.8050022424662,310.8381594030805
1964,6,175.96470860579043,593.8091876344572,367.26219299863766,56.23538728989656,1.8477244628915517,38.95210612325761,343.8176746814043
1964,6,195.64629947900903,450.90528779169983,202.09572503499624,16.089196284226972,2.6421558919635455,47.936578893645404,389.70135399854183
1964,6,134.14347492457193,210.9283373242531,80.71218755836145,55.678024622834265,3.6642631663527467,9.129176448337393,392.632635400287
1964,6,86.31329994282575,549.1749709580727,491.99977571186844,19.440525973894474,3.0332993376011164,19.84767086304337,338.57191735066255
1964,7,103.45797177845424,212.74083471921864,89.96336573136885,42.5299738892502,1.6220375390738995,40.54100517832529,321.101457831147
1964,7,86.63505505461178,169.7659388136872,252.5962689304597,39.0088610579058,1.6638229961976703,23.75324813829215,311.29943583339923
1964,7,121.52566622871073,302.11175734907624,459.9595844441577,79.40226440804246,2.585886907192582,39.29842559297518,364.2221120091913
1964,7,144.578171337226,349.60078544459884,136.5181952089723,43.55320799277923,0.7849782796997989,44.25031263803657,288.31998001971124
1964,7,153.4833098357605,610.4472033549381,54.31145679451558,92.79298601475429,3.8162786186807676,15.763840390930897,402.75570075203154
1964,7,159.9536322295487,353.3816000561914,336.94397774685405,63.248439477242755,4.918266687410442,38.150779498732035,377.5251066228862
1964,7,114.36466752283843,829.8377700655683,281.12017038670365,60.74881133521808,3.1321324657536067,5.976551484248642,364.76983719199313
1964,8,184.634329017974,451.1536437445508,344.7990368216179,46.96512129661853,1.3844025517618141,37.05053505507649,326.9166374151774
1964,8,151.12964342973945,126.81978735662494,404.5866203337187,97.23432271856706,3.7905504394180314,14.487734427635774,285.3634768961102
1964,8,81.43019359251885,713.5080835231661,94.10694434455343,89.09435247896779,0.10536005328450282,48.74686183060305,405.14116653039173
1964,8,61.978463687338476,255.09511210665252,258.77623539392937,59.96625396792792,2.4669791401303724,15.216780641158657,318.9510921681499
1964,8,181.86653358394472,932.3850298900691,477.54442356701935,38.17214226602446,2.865897168792099,43.205069798389374,357.9874024833194
1964,8,198.5561644368294,552.7634814601599,347.4605945411928,40.89851153929942,2.925632228803175,10.894045839638935,390.2850607402148
1964,8,143.3939041042879,578.7753927552575,443.3766447541966,25.784785367861083,4.472310632646574,11.937791932358477,341.14021354892725
1964,8,171.6659060300239,361.8779551739789,332.13869528103794,70.71498501919876,3.5979012677279334,27.29289236660877,398.5305095067754
1964,8,97.54454805470024,159.3467992533582,303.40028948150876,89.51370187671843,4.491077968474725,15.961075443382741,346.54361874522783
1964,8,117.43798986676677,639.5155082079912,125.06329411680775,38.49240781891662,2.967245759755361,35.533798334419345,376.6256372995908
1964,8,166.18254912105374,496.26104140782655,106.83860014054562,85.74723579721967,2.656118189869028,22.39246513965068,383.25806355506273
1964,8,78.46801661518646,548.522140864994,107.69402839473987,13.484125753035947,1.6585506120286149,41.754424658799145,402.4288508348737
1964,9,56.76332840080849,599.4778013672933,63.62469559900677,27.904655354175343,4.042466702445938,34.46775544401956,319.6341614886075
1964,9,176.48930642326465,336.7340191765298,375.28064390448014,46.96427545316271,3.64878748067827,17.60906959450756,343.62690367133064
1964,9,169.35600276422565,287.27214121876045,97.74718507193343,26.53828130270426,0.13962309883875867,27.80514095389333,370.10633796822935
1964,9,65.96713832496619,263.6926283364286,430.4129704612308,90.47000627903255,1.767232811497597,26.690817103798373,285.408372472446
1964,9,142.44420690961766,533.2880825308052,408.96795806931954,38.46782694848661,1.1616697876062887,44.508717349074246,395.84698777188714
1964,10,157.45317243111305,612.257312076766,231.23865132081005,72.88552617034149,2.1763922131331985,14.478211267383255,358.7385026656999
1964,10,114.28469189026882,380.2982718990691,182.82413538441634,97.9134768266104,2.4348489436014247,46.69094479890503,300.2200578147656
1964,10,96.67904037034167,177.44909021749106,147.42620405623822,20.560843576332033,0.7842449153051617,12.615268655223979,297.3539028466091
1964,11,184.11609767071002,304.08242224997053,335.6695928884277,86.18592433461461,4.270932478972126,29.835259209734406,388.1784594292126
1964,11,53.07380703169617,439.33272236582746,258.4381450844517,54.267190605138175,1.8472778107730043,35.52649605175024,292.74992826664703
1964,11,114.86710394078206,184.27449470271102,354.90435159869423,45.49151556198386,2.2478527580863155,31.06988630016416,296.37677487151706
1964,11,121.92209467865011,982.480484159776,456.8946411230567,74.93337273614165,1.668307793373659,41.42229759775563,355.9383370107029
1964,12,143.12282052588375,776.4547542816492,279.32084997107563,82.99709025314583,0.14756032247450201,11.75338669072063,392.7508894964021
1964,12,101.23544494164128,967.3976639865056,230.65421913669744,18.03185795609503,1.1389591090468076,41.688179175014426,401.039445044971
1964,12,171.7719660418668,902.2092443920211,345.5374598817627,63.45624438373079,3.0458915396985926,49.016021424448496,352.5432888650015
1964,12,182.6311027743978,984.333224809529,206.855378006328,19.77993070580252,4.952070455060625,17.305605624322613,326.45963495473444
1965,1,88.88230006579798,881.3335935287699,116.99924118069504,62.6766076344034,1.2483790797382959,14.736037625311734,358.1760964497055
1965,1,79.70464199466406,664.0992766416073,407.49236248268613,92.99958420830067,4.440345102313171,25.771681075648004,410.9964933074468
1965,1,140.61734374714243,629.2492892621341,93.41690888082582,92.6779203807133,2.431150405125943,27.265155199965168,382.41909200146017
1965,1,194.90841991477984,914.5239376988785,62.02602691032867,94.34754344067882,1.275859672250173,10.735255444178627,304.4205249416537
1965,1,163.38768719377063,544.1652880522951,483.0527403577244,45.71786386250978,0.28375680969717376,43.29731238297865,396.8997158794213
1965,1,88.88382307177375,605.8131890887217,50.43423282960379,98.15166780781439,4.873495063542399,22.53477421874019,356.1383663009267
1965,1,144.96029147976606,394.16202741764414,406.8790221465279,46.7423930484917,2.6029053477109194,10.289151843684488,411.9399462233922
1965,1,95.02882764584966,566.0826572630181,373.2702281492795,47.664997342015546,3.3656501678135253,8.698168165887726,298.5614389665005
1965,1,100.41627338317147,253.2984709328826,252.65612719864782,79.99842542348047,2.5823353829177003,33.666742573961656,403.6293081442343
1965,2,87.14256307620778,906.5780184514559,113.00021721533412,24.81543046354942,2.611337161409092,29.94208820771477,371.67670233470955
1965,2,115.54322916255467,950.4424408288568,299.02918787903883,20.05777033476965,4.445480677379028,32.31220975567387,399.816132616817
1965,2,170.15123647968738,982.4132537691196,182.52172175159302,48.2940137583722,4.219076583540449,19.619302744180608,343.97342611940934
1965,2,164.83225311489736,596.5383557341661,169.98739386908548,24.272287086772756,4.010435230883724,12.246926743890926,374.9538346305431
1965,3,103.62246552378242,731.4071864405657,397.6841248448638,26.626396752143066,3.247037597498651,42.10802486403531,314.27896820074005
1965,3,73.35128191463565,228.21683327839773,67.54523891820276,44.42797624956051,3.7162595355629673,48.092207817814185,389.44891585107507
1965,3,57.95386565447161,481.0750383756447,357.72129696110886,94.42150539303434,1.886480740811578,31.43542808778207,370.857301807746
1965,3,51.17100417333354,556.1923996289827,311.0290042929752,20.993428710154102,3.475083709172766,12.129327266234302,373.81776421017685
1965,3,114.62260861806887,380.1345959346069,351.30341644436464,13.015584926264212,0.8208616231537647,12.856969886841147,370.60811442566006
1965,4,155.79599638038908,534.026433072182,324.3701701588402,20.204263864630207,4.073665853959865,15.939573603429215,402.924830812386
1965,4,176.76224566032522,436.16989331160585,451.7920635476458,41.73024299239077,3.7543951765564634,18.805194778642722,404.3530220279975
1965,4,95.14284146173823,256.9494396246557,207.46026869898543,80.85865514982878,4.343384195533652,38.45146182790051,320.4025455070767
1965,4,131.9774067525845,730.561922346071,450.3240622920412,66.45004379756449,4.729722802960259,23.391558104397944,342.0821178371922
1965,4,75.34582250568354,316.48410397454523,163.18912568673915,50.81277232585986,4.148477826193895,20.143892395205746,327.8147722837461
1965,4,98.9709094727931,385.9728080933148,133.26024964449164,37.24891755242534,0.027081491712348527,32.43323216103987,305.4333256945431
1965,5,172.04235889710787,170.24457555990278,255.3298693484003,35.816899050442956,3.0037511311297216,13.346988690811866,394.6825776833609
1965,5,100.46917438658184,771.873113944852,161.42782957742497,63.747941739322414,4.228264553788448,37.94820914850508,339.6787569976581
1965,5,170.24085149195645,830.4028216561535,427.2347989412783,78.1352373553692,3.4774953952266,19.58764978841809,308.61654539349996
1965,5,112.43914990401126,942.2883724654897,341.6364836670666,54.715837723434255,2.8905836388329624,16.031139631352097,281.66122833677827
1965,6,177.55653789495585,782.2687575628661,395.6366331695917,93.07289537170051,4.592042112366173,46.087314120721814,323.8947606408972
1965,6,51.23979469187876,603.3649488807703,375.5850605371186,62.327903018735554,0.6342851185545789,25.098691448478935,281.55458589159747
1965,6,126.1775214706222,894.0141656122436,217.29472287197274,97.38286362953133,2.04335887913542,14.827217515375061,411.981193156172
1965,6,146.96458669880047,774.444838923876,411.94487364535445,51.58000096635568,3.1955125249424277,16.13528821956305,337.03685366505937
1965,7,94.20722702847031,416.15053520602754,463.739592197615,39.54020885695217,4.959947202333713,33.61709559017807,369.66795789977317
1965,7,124.63627162312032,578.2584762966899,418.0979212699019,80.8220740037963,3.9298647114794862,17.619139157429252,328.69419695773325
1965,7,122.31402781920714,613.8798872483793,221.55583354569671,96.62059410438995,1.843059052892213,14.78699305320932,409.9420223376578
1965,7,179.41828185070858,330.49638244056337,96.61489458441312,16.476704765363728,4.773345884063962,46.38730690565411,411.0425368824271
1965,7,190.3695261343179,501.800744983516,340.6565568473454,21.67869765681965,0.5595790810846085,24.09248348596904,401.92859234932206
1965,8,98.0279329106083,215.21593777749905,492.7235643550644,33.92384866503623,3.443698270022993,47.00223778909083,306.64612487248627
1965,8,103.31081101435034,980.0736704307717,245.95694815511663,58.08202503885035,4.787136676345961,14.585719252915764,399.8828519877479
1965,8,141.0844175447586,112.43998368774521,420.7626625223701,72.19400904426233,2.717413636641892,34.102705292139305,339.65645619215485
1965,8,60.46786760006971,626.9065271716948,267.706357758373,91.54524229522274,1.8102422500427933,9.28892135250285,386.48402845452796
1965,8,91.24540496794235,450.0626370651436,241.15332501434642,49.907142657809196,4.842002008174622,45.60833663435119,359.47369299917915
1965,8,63.712156515453664,746.137472351048,460.0097648557055,99.7694654398594,1.4743607085489274,32.85032220013778,317.88516148580595
1965,8,78.31377169011559,592.1528592429879,193.02392588806015,81.45949750028515,1.1550749313311086,27.95448074792992,343.5467523961293
1965,8,196.90250364858392,772.4711089951024,486.3317086247881,82.46328203401315,3.330578690546287,25.04137241493356,318.7160773413035
1965,8,181.11300687911557,647.9975648073435,333.20080168342577,43.39560728869784,0.6634179842165,13.985579810181852,374.45474189986027
1965,9,173.16175429973617,837.5658442755278,210.54050563896243,69.4670246794516,2.6107469554002947,27.84703481202343,397.1725085525289
1965,9,123.90114954665044,865.5260228400226,340.3705762612998,89.6731073018779,1.9215008005506902,5.552851804290372,318.4031880618091
1965,9,59.19481916738354,929.7166498437114,172.12580769484413,36.4980790267373,4.746673873562186,31.53897148011217,341.3351471188312
1965,9,128.9779171599854,318.28552593921984,230.52432214716214,92.42794417701442,4.069207925847842,22.519635180009054,415.4801520973333
1965,9,62.70930249354768,383.99272628042365,246.22557373304016,43.05212544246581,3.8150088882935433,41.414273359951096,285.77959592077013
1965,9,69.14347793566299,361.8161265968981,91.51640362587032,95.47169433125768,4.399360852975463,23.85328660377452,366.79669791383503
1965,10,153.0299740602365,588.8898884249239,319.00293932791277,94.65205185462368,3.4850325649741363,48.6770791226656,325.2584041390019
1965,10,84.82771752054379,436.97725921206705,109.23827714521697,55.28514313496444,4.565443857059501,17.043509463766235,297.99997922475376
1965,10,69.288021939691,413.58038301018377,240.91783863285875,63.741478044109755,0.20855395294422985,46.845841132938034,370.39914461299173
1965,11,134.48837657385252,734.8894261276625,362.0528784938935,99.3431046061461,2.6060854122460775,36.588404606476715,339.7541917945249
1965,11,117.63610072834314,779.0764049440675,154.30837570517951,97.1246256238779,2.9882193784205775,14.108542773456136,330.4829990610969
1965,11,121.31243556560214,814.852645626407,452.4120146757521,92.81617140147698,1.2087977395251674,27.483601407029496,352.1773690594334
1965,11,144.56874458636366,975.0642257100997,100.8897300188726,66.28692267991069,3.51672497972573,11.120335717830946,280.93345632117786
1965,11,64.28786823564879,188.1952678267417,444.1433263702004,36.67968930478741,3.5086206175377352,42.23794969135016,301.24185870252296
1965,11,58.21808703873707,309.62174882780045,210.9096954310157,79.95356996627102,0.18495055925209725,37.480793897590445,335.6529082222046
1965,12,137.3536182595949,868.200727258597,70.12661730939581,50.23890959390159,4.497885287065548,8.62729374411839,319.9251935507316
1965,12,122.76978615715022,867.5511158669295,293.8534255043993,19.455983312357688,2.6706059978438095,29.403097148623214,360.04313906007553
1965,12,55.212512260106905,303.9825689497633,76.32111999855611,32.30651024883413,3.446384021983282,10.06006925303794,294.69409586452934
1966,1,115.4366672546476,681.0437015601647,82.05832185916955,35.27434617951302,2.9080000776270136,5.852169549200256,329.1672347563592
1966,1,176.9841754941928,305.27997829294543,492.568724386221,99.24209153016224,2.78988425143144,27.19314911589291,394.26771858609993
1966,1,113.26324704262942,579.5423751813491,255.85611873509578,27.805124549969417,3.542571276294193,15.739766523171891,303.7100990477273
1966,1,102.97066899217647,130.90904591789655,189.24216403968086,88.14741170810507,4.091436387849107,20.04839143626716,312.6673168818156
1966,1,98.56534635019491,403.2353738725524,496.87867252281234,88.43353151109515,1.75853545433367,8.537125149002492,294.96880650086666
1966,1,101.50300796240779,698.0620896840413,258.5116878789356,54.45241145347321,0.6518206738698629,48.96421555531492,373.62134230167874
1966,1,195.87268434142388,100.38081570413712,464.6836365518395,77.0170426541691,1.3611291770168394,11.246664053758323,309.63022387147976
1966,1,125.55991179623513,212.2043096513816,243.69710293016627,65.7761352717526,2.551982776031172,41.55252649988762,287.2004059260343
1966,2,156.16759675437237,538.3138525302456,473.81151182043965,67.41115561443874,1.4086534190241902,43.62543762492534,387.0454010993513
1966,2,102.80248737528174,244.76814833435725,120.64027780879526,45.85966253760759,1.6593857446879285,20.156833648709128,385.01811696854577
1966,2,69.50393834751989,952.9720584520163,243.45133710384138,36.25156091319501,2.884932996891878,49.121748445389514,339.07955120067015
1966,2,175.3582394971807,857.4456084926541,149.91969923019906,64.86003477277842,1.7651546900046782,9.906373156570424,385.4241787129857
1966,2,55.175581474748896,384.49142360454186,88.11239521401374,17.60758980791558,3.801055634614456,11.782575771603991,419.8354875001376
1966,2,182.25690071979454,308.27135995943377,342.48678001274965,77.26989130900229,3.7624302993787113,9.769073597218743,300.30473548706357
1966,2,186.68531231715397,515.9034304315771,165.62683021138145,78.25242900618393,2.5995807357286456,27.41258308844923,298.839940630674
1966,2,70.0094883411214,460.2493066730321,201.09600464530584,70.34642593395688,0.5522533568768373,23.81445046958946,371.4369937016048
1966,3,73.34719891423862,272.8968752794802,260.8772092249968,58.09205376102326,0.7146243777320549,24.06431050037572,379.09980505723104
1966,3,82.0610393091683,748.6769964498709,387.7926163262007,27.688306366337418,2.2120973599406795,29.20773823249016,411.68663241026275
1966,3,171.79722360285652,294.1176825188836,121.83913355034844,84.19751496228749,1.9101655799013635,28.129942293078408,309.5316817554087
1966,3,143.75401817154935,751.7529172672982,288.1572514596995,20.46413361396387,4.762654859539971,40.66338355893107,397.55379066730563
1966,3,111.68785977183036,271.0768713398603,382.67172223329703,53.03151750167754,1.9695616237567641,20.29754591264092,283.9492084287545
1966,3,57.20034539451939,898.4838828321027,106.70287398515322,39.321765527106265,3.017877317707747,42.464453932866064,385.00550147627473
1966,4,76.89443528900728,257.0019095718483,477.7897032250739,30.132292899885698,0.540340857452048,7.297532800539143,319.757721264774
1966,4,175.12079907853774,940.6538380760375,76.67275404558974,23.915126319714723,1.1703751062124619,19.48701244092731,374.329883990292
1966,4,194.5915601403415,496.3232776835756,75.65789480834243,87.32520578018384,0.7715591173382547,49.84431224505356,417.363330951753
1966,4,180.16730665891453,930.2884919675439,345.60995593381455,25.142159442519596,2.0587372190831004,11.34033664594898,417.10492482121373
1966,4,173.9962705570224,811.0497751637959,117.2126513436941,71.26178805180126,4.005781909598526,31.131809150316872,346.4027224404316
1966,4,104.89946124349038,392.1826510034884,127.67145315850837,66.73753790680107,0.3486745868091118,18.694446848985823,365.48139555062767
1966,4,169.99875088333022,316.85683837324854,473.16978987649696,23.29807975896584,0.3563289517197732,27.716704451919533,317.3623575144253
1966,4,134.22868981597176,313.8440472847234,86.23235869633993,76.49850789512146,2.3712310325119432,42.161500980909864,314.43995354393326
1966,5,110.34643006871988,956.3761408386306,190.09979223481716,39.98129144703505,4.447649741940473,49.68997393202523,397.44128093738186
1966,5,89.84141864996224,372.4395122118441,497.83159662274653,29.57014111726965,0.13313790225112254,23.31331062828334,305.9847764085871
1966,5,154.04264566743183,328.12241024409707,168.8848576477372,52.50394421190808,3.7088799432246624,21.941809854969097,325.6015056090829
1966,5,179.87634331243726,910.5327105654351,329.4173587851315,39.654651182737986,0.3907746182755839,29.409248131388207,321.235289166386
1966,5,137.69125393327374,453.51987139043433,110.03924894694879,40.16977051091506,1.9507676468120572,23.079314657517315,364.6441704503795
